,playlist_id,description,image,name,name_translated,descr_translated
3159,5ceVA2OOTyVCNbXumEqqY8,,https://mosaic.scdn.co/640/ab67616d00001e02c8029604425121168d32c6b1ab67616d00001e02d5a83c1d9ad4bdf24caa86b3ab67616d00001e02d709aa7308aa9b8e83c342bfab67616d00001e02eadfd663d7971be0766b464c,let incense arise,let incense arise,
3160,0qajIOINZIa6Qnr0gGDDTl,,https://mosaic.scdn.co/640/ab67616d00001e025827c499129d9d9b4eaa536aab67616d00001e02a70b89929f67316f0fa4426bab67616d00001e02bec355c28a61688b0e8b3f01ab67616d00001e02e226488b7af9f296c95be551,Tarantino’s,Tarantino’s,
3161,4wYc0d26iwW6gWQWHEic1k,,https://mosaic.scdn.co/640/ab67616d00001e025d9edaa7b844f929a5b2973eab67616d00001e02709087714422d592d6591f41ab67616d00001e027d6cd95a046a3c0dacbc7d33ab67616d00001e02a43cd43ef4f3b2d5413b17f9,Musica 2000,Musica 2000,
3162,72bVzOL8AnC6fDWwZlokIg,,https://mosaic.scdn.co/640/ab67616d00001e023c8cfbbb91c7c4e4f71b8c2cab67616d00001e0278839f40be6e333fe91e92efab67616d00001e0292714596bee1d3d8eb391b0cab67616d00001e02f5c2038fba7ae3c1aecb148d,Lista de YORYO,YORYO's List,
3163,0EOWDotsh8KhDbLHgAJ5rF,,https://mosaic.scdn.co/640/ab67616d00001e0272c783b3314f10cc7ab2e1a1ab67616d00001e027b7974ddc07f66321035ccf9ab67616d00001e027c669a57a298a08daec02416ab67616d00001e02b716dc7e3dfc9c236ec0f03c,Música en Español,Music in Spanish,
3164,6Haqu6AiTClZJb2RpYM9Bv,,https://mosaic.scdn.co/640/ab67616d00001e0222463d6939fec9e17b2a6235ab67616d00001e027d1660e52a517d6e7519151bab67616d00001e02b80d7868e6e0275d12102508ab67616d00001e02cfe4163cbb6d12f3ec15898e,Música 80’s 90’s,80's 90's music,
3165,4weHJn1bwD07PsKz4qngiw,,https://mosaic.scdn.co/640/ab67616d00001e027d18a19707e59aef97765274ab67616d00001e02c134462a3ef4af6966a3076dab67616d00001e02dafd1cd6e9537ec8463ea691ab67616d00001e02fecfac11994325a39cd03dec,Disco Music,Disco Music,
3166,2yCgOhEkta2GrgJu9jwXRS,,https://mosaic.scdn.co/640/ab67616d00001e024bc66095f8a70bc4e6593f4fab67616d00001e02a75bd33684083600569dd3bfab67616d00001e02c0099d3861357cca2faff4b8ab67616d00001e02d8243a13e6f41310a5fa7b96,#Basikito,#Basikito,
3167,0ZIBmjKwvOhfeOPkXfChv1,,https://mosaic.scdn.co/640/ab67616d00001e022eed518e2b7148e1933a672fab67616d00001e028596df2f2646ab9aba464c30ab67616d00001e02f6b55ca93bd33211227b502bab67616d00001e02f7382522c80f2f11bdf87c52,Favoritos,Favorites,
3168,0u6KsYrgpiGQ6jgy5lj17u,,https://i.scdn.co/image/ab67616d00001e027e1485140f4ba609538b644d,Various Artists – Cuéntame Los 80,Various Artists – Tell Me About the 80s,
3169,2lUHfeyUyxAeVURxdXFAGk,,https://i.scdn.co/image/ab67616d00001e02f69201652ca0e3d18403ce6a,Rosana – Lunas rotas,Rosana – Broken Moons,
3170,5tgfv31KCJWziGlgH1XDuW,,https://i.scdn.co/image/ab67616d00001e0221638541131a433dcfb7fc5e,Revolver – Revolver Basico,Revolver – Basic Revolver,
3171,52g5jgJwj2Qmuny6SLswQG,,https://i.scdn.co/image/ab67616d00001e02f7c9df00ded5c80d795ffc6e,Various Artists – Film Music - Cine 1,Various Artists – Film Music - Cine 1,
3172,5tEbZxH6pXTfwt0VLN2wQs,,https://mosaic.scdn.co/640/ab67616d00001e026081278cb62df2757d55633bab67616d00001e02648a061de0d7621a30b483ceab67616d00001e027abb8bb09840f83add6ba318ab67616d00001e02de0cd11d7b31c3bd1fd5983d,Miscelanea,Mixture,
3173,2tUQeVI8DMMDsAfOuqTpXR,,https://i.scdn.co/image/ab67616d00001e02db56ceff816b668b7b6f04ff,Various Artists – 100 Hits Of The '80s,Various Artists – 100 Hits Of The '80s,
3174,4jNmStm4JBFNNonGG77pwP,,https://mosaic.scdn.co/640/ab67616d00001e02a1449cd2e8cf048f4a958cffab67616d00001e02d76579c88c2293435fecc934ab67616d00001e02de6b94e35f05d52471551e69ab67616d00001e02e8c502112d5eb031e9540f8c,"60, 70, 80 y 90","60, 70, 80 y 90",
3175,6fpBhKcx1boXkSHac6B9C2,,https://mosaic.scdn.co/640/ab67616d00001e024aa39dbd1c10609ef8b42a87ab67616d00001e027c318cb08f7dea9419f7b845ab67616d00001e02c75dcbf2f5d063adde49ef08ab67616d00001e02e0df15278d31a5965df63556,,,
3176,0bvQbPW0IARQHfxoFR0t29,,https://mosaic.scdn.co/640/ab67616d00001e02617edc37f79e38dc998d76d4ab67616d00001e028a16fb04530a3ebefbe55200ab67616d00001e02c66d440a9617ecb50d14010bab67616d00001e02c75dcbf2f5d063adde49ef08,Add 4 of your best Game songtracks,Add 4 of your best Game songtracks,
3177,6tOPBj65N57w7NiAp3foHC,,https://mosaic.scdn.co/640/ab67616d00001e021be5e9fd258f17ba9a44cffdab67616d00001e0231015d7f4cf76cbbb14c09e3ab67616d00001e0239ffb4741dcf9c629600d26cab67616d00001e024ae64b4774ccce6ae10ee9a2,Add 4 of your best Songs,Add 4 of your best Songs,
3178,2dikDROlLGV8DKbrMKe2jW,,https://mosaic.scdn.co/640/ab67616d00001e025283becb004310d5a5025bcdab67616d00001e02583ce93dc89d84218f233ea7ab67616d00001e02ae113bc760adb3cb718dab90ab67616d00001e02f10858519346ab01dcb744b5,Work ,Work,
3179,7JjeFGGAN2oBd3may9h4kf,,https://mosaic.scdn.co/640/ab67616d00001e027a3f9e329e52a897736ba6e7ab67616d00001e0291c7ea899cc7235bae5db657ab67616d00001e02ad8cc1fba73c2360ba0ff182ab67616d00001e02fe29ee6666fef23e2c7e5439,Unluccy luccy kid,Unluccy luccy kid,
3180,33JNGP7DL47uLW3KlQTn1N,,https://mosaic.scdn.co/640/ab67616d00001e020b75f78c51d2cd01d211b2daab67616d00001e021ab3ee1984445d5b9d5158eaab67616d00001e0292bb8047753d97ff274b2f5fab67616d00001e02f9508eb3070b95ceeb82788b,Gym,Gym,
3181,32Jya57pu0xogFZSHQVmtf,,https://mosaic.scdn.co/640/ab67616d00001e024f221c0104af653803c7572aab67616d00001e029b19c107109de740bad72df5ab67616d00001e02b9fe16b21ea333150c0f50f6ab67616d00001e02dbb3dd82da45b7d7f31b1b42,FM,FM,
3182,0nZQxNEZa4B7vF4yQnCePm,,https://mosaic.scdn.co/640/ab67616d00001e02346d77e155d854735410ed18ab67616d00001e024f221c0104af653803c7572aab67616d00001e026336520475d9c4ffbefae044ab67616d00001e02b9fe16b21ea333150c0f50f6,AA,AA,
3183,50olusCXgWBxzymBAKRLF0,,https://mosaic.scdn.co/640/ab67616d00001e021ea261daa852a6c5c465dff3ab67616d00001e023f3b653b0a7b9e889a712c3dab67616d00001e0255cad990bc1ce5808367fa0eab67616d00001e02cd63c5962050729d260077d6,Gym ,Gym,
3184,4rdJv8Zgo6ayTwPwPirRzo,,https://mosaic.scdn.co/640/ab67616d00001e0250192d5f728fea13fb3af203ab67616d00001e027c22c8b9a5cfe27cd9914c4cab67616d00001e02842e732b778998eef17b405fab67616d00001e02cd63c5962050729d260077d6,🥳,,
3185,196re54fE3kf87ll56rK6j,,https://mosaic.scdn.co/640/ab67616d00001e0217f1cdb25c230a0b968fb27cab67616d00001e024a801a26ef2f9bb883da239cab67616d00001e02c56dcd1015c1ffb8c56d2988ab67616d00001e02ee447e2b93412801eb176d17,🌮🥩🌯🫔🥑🥔🥟⌛️,,
3186,7mUpKgG7ecQyZichgdVVZp,,https://mosaic.scdn.co/640/ab67616d00001e021541a676423805fc68ff3e66ab67616d00001e02a5c7151899ae5da4f4382d54ab67616d00001e02cdba7ee22968991250725ce1ab67616d00001e02d7547a7624116ac5f8a51fd2,🗣,,
3187,34OtiTLBstK3wisrgT1GWO,,https://mosaic.scdn.co/640/ab67616d00001e020933f18ff8fe8ae1b1769417ab67616d00001e0214bf32948f49205bfe0c8fcaab67616d00001e0276ea2896b9c920ced7980789ab67616d00001e02a34af2c963f908f56e8f2a17,#2🔥⚡️🙏🏽,#2🔥⚡️🙏🏽,
3188,0BJzX3ZqdNqFrdwzAUNFo6,,https://mosaic.scdn.co/640/ab67616d00001e020933f18ff8fe8ae1b1769417ab67616d00001e0219df39f54bf7f87a2897136eab67616d00001e02300cc269e7eecd5490988e76ab67616d00001e0276ea2896b9c920ced7980789,Turd,Turd,
3189,5JCulUTEvsF4LyzC5HqUzr,,https://mosaic.scdn.co/640/ab67616d00001e022dd3f11b04f31d9acd49015bab67616d00001e02e0b64c8be3c4e804abcb2696ab67616d00001e02e83b061a735d3851dc27f745ab67616d00001e02f02a1575a59bd05998826351,flashback,flashback,
3190,4dyt1m2AAsJ4c427ba8hsG,,https://mosaic.scdn.co/640/ab67616d00001e02231ca862480ff8ae8aa1f316ab67616d00001e02253e2212d2f681786b5a764fab67616d00001e02621d53e430e7ae453d361b22ab67616d00001e02d2ca535155e882ce82de1feb,Músics de la història,Musicians of history,
3191,5YzUI9w89GMKSnVo9XGdky,,https://mosaic.scdn.co/640/ab67616d00001e02552ae7f465c58a22f295fe5bab67616d00001e02c27254c2a4d096a471e4a5f5ab67616d00001e02ee686ebada622d510f8660fbab67616d00001e02f1ce8605814db691a85053a8,DJ,DJ,
3192,5zCPLbYjrtZVlLa2HkFvHr,,https://mosaic.scdn.co/640/ab67616d00001e02570c46d1a3c0b590c7dfbb88ab67616d00001e02cec72138e3c25876876eb112ab67616d00001e02db5e2e36292dc2433478bcd2ab67616d00001e02f5a525da0156c36097f756f3,Quina emoció? 3r,what emotion 3rd,
3193,2kyW1UOQwkR5qK4COgqG2H,,https://mosaic.scdn.co/640/ab67616d00001e021b7844a8c73c4d48f0bca1deab67616d00001e026c8ef0538e04f2e28380dcc5ab67616d00001e02c0c021c0ac135d923b3a0ddcab67616d00001e02d2cc3146f7e4bdcd2fb7ac8f,Quinchiclassics🎼,Quinchiclassics🎼,
3194,1xidIYfwVBq3KqMsEiHOWg,,https://mosaic.scdn.co/640/ab67616d00001e025ce7a74101c2793cc5ea459fab67616d00001e026386f7ebf16e5add6d74e544ab67616d00001e02c27254c2a4d096a471e4a5f5ab67616d00001e02ee686ebada622d510f8660fb,Ritmo de la noche (M&J),Rhythm of the night (M&J),
3195,2ED4Yi4RNCcEqJbN0FT4Ly,,https://mosaic.scdn.co/640/ab67616d00001e0242e4c7754a711c0fbb408421ab67616d00001e02574875c8196e704ca79605c7ab67616d00001e02577bb481664d06b0b5d5ba58ab67616d00001e02cbb64bd416bb225456100bbc,Layuski✨,Layuski✨,
3196,7JkzUtjHlpQiQMq4rOFmIx,,https://mosaic.scdn.co/640/ab67616d00001e021a599c12c6e173218aa12baeab67616d00001e021e10e35fc28ed85ec111d545ab67616d00001e02248df6829af05b96f9c7673fab67616d00001e02cf6520997ae5dd6e400a75a7,Bridetobe🫶🏻,Bridetobe🫶🏻,
3197,60FCjgdrSDExFoq6MEI5Tf,,https://mosaic.scdn.co/640/ab67616d00001e02570c46d1a3c0b590c7dfbb88ab67616d00001e02849a3f855bb3df2e392854cbab67616d00001e0297acbec0279c3b4607f20f07ab67616d00001e02db5e2e36292dc2433478bcd2,Quina emoció?,what emotion,
3198,4M2XS4NConiEKzPSt65JtT,,https://mosaic.scdn.co/640/ab67616d00001e021a4f1ada93881da4ca8060ffab67616d00001e02364ef5f9057092741f667feaab67616d00001e028576efada2170fafa9577cadab67616d00001e02933c036cd61cd40d3f17a9c4,Cicle Mitjà Carnestoltes,Middle Cycle Carnivals,
3199,5JLR6nOL5yYa2y15r2sl2e,,https://i.scdn.co/image/ab67616d00001e020b51f8d91f3a21e8426361ae,Carnestoltes 2023🎉,Carnivals 2023🎉,
3200,2VghNNh5t95mn6s20Jf0fu,,https://mosaic.scdn.co/640/ab67616d00001e023009007708ab5134936a58b3ab67616d00001e02e5a95573f1b91234630fd2cfab67616d00001e02f60a9b7e2abafc38da31f575ab67616d00001e02fd3dacf1acf5b0682569aa52,Space🪐🚀,Space🪐🚀,
3201,7hBnx5DF6ymyIlM25gpahE,,https://mosaic.scdn.co/640/ab67616d00001e02494d2b451d42c6f6542bad2bab67616d00001e025e50336524ee9a3cfac867adab67616d00001e028796c21abe7e8719e4ee4114ab67616d00001e02bb83e16a236bdfc2a8822644,Christmas,Christmas,
3202,44Dp5dh7JoZjH2EuoRDpH8,,https://mosaic.scdn.co/640/ab67616d00001e0200e1d8265195799790277e5aab67616d00001e020e8ba185f3e9f15630a7b5fbab67616d00001e02629dc9e2e3bc20bbd7d92e4aab67616d00001e0262b3392fd0efd36b000696d1,Bride squad💒,Bride squad💒,
3203,5NWSy9RYpWDPGtgUZDrxQR,,https://mosaic.scdn.co/640/ab67616d00001e02b9d4ed70ea90d00612a3f3a7ab67616d00001e02c7f2a7e1420b923f8df341aaab67616d00001e02df83522b99cd1554d2bb3646ab67616d00001e02fce4efbd8537db577aa683d7,Audicions,auditions,
3204,4JJjMSTQex1kETaTMI1OTN,,https://i.scdn.co/image/ab67616d00001e02df83522b99cd1554d2bb3646,Pirates of the Caribbean – 2CELLOS 2,Pirates of the Caribbean – 2CELLOS 2,
3205,57N7ygBqCpzwdE6MHHQWUG,,https://mosaic.scdn.co/640/ab67616d00001e0229bf6f86686a7ff53e456178ab67616d00001e024e716c5f27045a82eaece6b5ab67616d00001e027c1732bb353160f8ea6615c6ab67616d00001e0280cf17e06b2cf026090637f0,English Songs 2nd grade😍,English Songs 2nd grade😍,
3206,5vFu4l96zi766O41MoRzbf,,https://mosaic.scdn.co/640/ab67616d00001e024e716c5f27045a82eaece6b5ab67616d00001e0259448196a34f811bb64e25b7ab67616d00001e027c1732bb353160f8ea6615c6ab67616d00001e0280cf17e06b2cf026090637f0,English Songs 1st grade🤩,English Songs 1st grade🤩,
3207,6rxnDibt2y6IlSamG62LXD,,https://mosaic.scdn.co/640/ab67616d00001e02215d6f08d96611bf0bc7bffbab67616d00001e0226369d51be4bdab3bbc57383ab67616d00001e027fa1ccc8cab33d1889c57508ab67616d00001e02863dbc6b054ab1a656ab02b2,Tropical mood😜,Tropical mood😜,
3208,1jCVYtZ3czg1LNOL7FB8ry,,https://mosaic.scdn.co/640/ab67616d00001e0207d77c0af1ca67c935c4729cab67616d00001e021b3b0b6e97c9883fad048b91ab67616d00001e0229866617908a958f41917d76ab67616d00001e02ddd3154c58e15a8bdb63bbcc,Anem torrades,Let's toast,
3209,4wOm6gh7pGcPASRZJsaqz0,,https://mosaic.scdn.co/640/ab67616d00001e0266b0a7a65d5fdb8d71c80d14ab67616d00001e02756210ddcfd78ac6407c9e48ab67616d00001e02ab45384edeaa4d0c86a0748dab67616d00001e02d5b33476819fa70a99189103,Mery&Criss,Mery&Criss,
3210,5sbk6RVT95bwcHYTrdYbNN,,https://i.scdn.co/image/ab67616d00001e023b0a129b6889435d3825dd6d,Superheroes Project,Superheroes Project,
3211,5s0vrDVsP1DVoZyKWLIwJP,,https://mosaic.scdn.co/640/ab67616d00001e022bdd2e24ea74814b20dbc134ab67616d00001e0291ea2bc2a2773870aa6a78e2ab67616d00001e02bb8981af04f38a53e2be34f5ab67616d00001e02ec0fb94bfc1b0d0bd6df8f42,MÚSICA EXTRAESCOLARS,EXTRASCHOOL MUSIC,
3212,2Pe5BnUjXiAiiZa2CpkUEu,,https://i.scdn.co/image/ab67616d00001e02af4acb77d1a4b71f7f4a67d2,6èB,6th B,
3213,4y39f0OrMVnoQKcLfjdnLc,,https://mosaic.scdn.co/640/ab67616d00001e0250a3147b4edd7701a876c6ceab67616d00001e025fa6dc9fc261344044c301a9ab67616d00001e02af4acb77d1a4b71f7f4a67d2ab67616d00001e02fb032fd9672efc5ac88bd03f,6èC,6èC,
3214,4FDWylj6dQdMXesfqgdRG6,,https://mosaic.scdn.co/640/ab67616d00001e022b83b1f05af0be85caec37e7ab67616d00001e028711724c45634c46c313b775ab67616d00001e02e105c410a7b390c61a58cbf8ab67616d00001e02f02ac15e3b69d26c754f31d2,sant Isidre 2019,Saint Isidro 2019,
3215,7c8MVl2zg1cEL7tRIL4192,,https://mosaic.scdn.co/640/ab67616d00001e024a247de304646e93bc3b0beeab67616d00001e028711724c45634c46c313b775ab67616d00001e02b5d4b4ed17ec86c4b3944af2ab67616d00001e02ba5db46f4b838ef6027e6f96,emocions i música,emotions and music,
3216,0YXGLdhF9l9mBBScLqTyhG,,https://mosaic.scdn.co/640/ab67616d00001e0202da057008771a2b00cbe746ab67616d00001e02ba5db46f4b838ef6027e6f96ab67616d00001e02c1d288b1ce9fa60f250a2193ab67616d00001e02f42407e035a0228e6e678048,música 2n,music 2n,
3217,1nwwg5kf9ofkGibmWVyrN9,"<a href=""http://eepurl.com/bNpmm1"">Sign up for our email list</a> to be the first to receive tour updates, early ticket access, the latest news and more.",https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84732534978001404db22fb9da,The Lumineers Complete Playlist,The Lumineers Complete Playlist,"<a href=""http://eepurl.com/bNpmm1"">Sign up for our email list</a> to be the first to receive tour updates, early ticket access, the latest news and more."
3218,4lXLUGtdiDFUbmDSHpt699,"All of the band's single releases in one playlist. New album Moon Music landing October 4 - <a href=""https://coldplay.lnk.to/MoonMusic"">pre-order here</a> ",https://i2o.scdn.co/image/ab67706c0000cfa3dc3b46f70478232a2646c86f,Coldplay Singles (inc feelslikeimfallinginlove),Coldplay Singles (inc feelslikeimfallinginlove),"All of the band's single releases in one playlist. New album Moon Music landing October 4 - <a href=""https://coldplay.lnk.to/MoonMusic"">pre-order here</a>"
3219,2ueMxRYGoVGTx7yH67F2kT,,https://mosaic.scdn.co/640/ab67616d00001e0226971635f39cfc30b37ecf05ab67616d00001e022889e0149a42484f96658d72ab67616d00001e028ac778cc7d88779f74d33311ab67616d00001e02e9b9d32e91041b2a0ed058bd,FLAIX HISTORY,FLAIX HISTORY,
3220,37i9dQZF1DWWxPM4nWdhyI,"All his biggest hits, in one place.",https://i.scdn.co/image/ab67706f0000000262ccf923050de54d772f21bb,This Is Ed Sheeran,This Is Ed Sheeran,"All his biggest hits, in one place."
3221,4tNivlibv3FieH64u2Awao,"Los grandes éxitos de El Canto del Loco. Incluye sus mejores canciones: Zapatillas, Besos, Peter Pan, Volverá, Eres Tonto, La Madre de Jose, Canciones... &quot;Quiero entrar en tu garito con zapatillas que no me miren mal al pasar&quot; El Canto Del Loco - Zapatillas",https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84ec569922d09ad420da05b102,El Canto del Loco - Éxitos: Lo mejor de El Canto del Loco,The Song of the Madman - Hits: The best of The Song of the Madman,"The greatest hits of El Canto del Loco. Includes their best songs: Zapatillas, Besos, Peter Pan, Volverá, Eres Tonto, La Madre de Jose, Canciones... &quot;I want to enter your joint with sneakers so they don't look at me badly when I pass by&quot; El Canto Del Loco - Zapatillas"
3222,6MCNbsz4BF1l33F1FGmf3L,,https://mosaic.scdn.co/640/ab67616d00001e024441fbfc0e9acd17edb29004ab67616d00001e026b8271022e710c8b79989e58ab67616d00001e0282d22e1d83fc1045ad33444aab67616d00001e029d6558718ca481de5d6a9c8e,Mis pistas de Shazam,My Shazam Tracks,
3223,16pP7Qb2XOWSviDEqmzmck,"Playlist actualitzada cada setmana! Les 45 cançons que més ho peten a Flaix FM. La llista que tothom consulta, els temes de referència, els fonaments de La que mana! <a href=""http://www.flaixfm.cat/calibre-45/"">Calibre 45</a>",https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84c75b7cae33ea5e41688f536e,Calibre 45 (13/7/24),Calibre 45 (13/7/24),"Playlist updated every week! The 45 most requested songs on Flaix FM. The list that everyone consults, the reference topics, the basics of La que mana! <a href=""http://www.flaixfm.cat/calibre-45/"">Caliber 45</a>"
3224,1UcK91Bn2KX0vIK1tuYfvW,,https://mosaic.scdn.co/640/ab67616d00001e0207065bedff7c7aff2129bf57ab67616d00001e02820f6e4afa04594a671e484fab67616d00001e028f1b20a025eae96fbe15cda3ab67616d00001e02fb01108d92974ffab07a05fb,La Oreja de Van Gogh,Van Gogh's Ear,
3225,06MtbfNH3yEkSXDGbbFFW9,Here is all our original music all in one place. All Chainsmokers all day! We won't stop!,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84e348615b7c6d0230922c7deb,The Chainsmokers – Best Of,The Chainsmokers – Best Of,Here is all our original music all in one place. All Chainsmokers all day! We won't stop!
3226,37i9dQZF1DX09mi3a4Zmox,Música para enamorarse.,https://i.scdn.co/image/ab67706f000000023fb8ffb4e74093ca14fa0810,Baladas Románticas,Romantic balads,Music to fall in love with.
3227,37i9dQZF1DWWvHBEQLnV1N,Get excited with these festive favourites alongside some of the newest holiday releases.,https://i.scdn.co/image/ab67706f00000002a5108016e7309a9e0a40a596,Christmas is Coming,Christmas is Coming,Get excited with these festive favourites alongside some of the newest holiday releases.
3228,37i9dQZF1DZ06evO0jO79m,"This is Shakira. The essential tracks, all in one playlist.",https://thisis-images.spotifycdn.com/37i9dQZF1DZ06evO0jO79m-default.jpg,This Is Shakira,This Is Shakira,"This is Shakira. The essential tracks, all in one playlist."
3229,4HmPfxawr6XWETdoc2WvIN,"Los 100 temazos más virales en el mundo (pop en inglés &amp; español, reguetón, trap americano &amp; argentino, bachata....) Escucha la lista con los mejores hits actuales a nivel global + canciones antiguas virales en tik tok (2023, 2022, 2021, 2020, 2019, 2018, 2017, 2016, 2015, 2014, 2013, 2012, 2011...)",https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84cfc0dc031f1c7d9cc56444f0,ÉXITOS MUNDIALES 2024 🌍 TOP MUNDIAL: las canciones más escuchadas del momento 🔥,WORLD HITS 2024 🌍 WORLD TOP: the most listened to songs of the moment 🔥,"The 100 most viral songs in the world (pop in English & Spanish, reggaeton, American & Argentine trap, bachata....) Listen to the list with the best current hits globally + old viral songs on tik tok (2023, 2022, 2021, 2020, 2019, 2018, 2017, 2016, 2015, 2014, 2013, 2012, 2011...)"
3230,20tkyT5jlNakcET1GsREKF,,https://mosaic.scdn.co/640/ab67616d00001e020d741d4cdf6406bfa58bd37fab67616d00001e021e03df2b8c5a8245e03fe4f9ab67616d00001e024351c73cdab4a2d127949b0cab67616d00001e02b6d2e9d175fc236111aa21e3,Cascada — Every time we touch,Cascada — Every time we touch,
3231,37i9dQZF1DWVcbzTgVpNRm,"Your favorite Latin anthems to get the party started!
Cover: Daddy Yankee",https://i.scdn.co/image/ab67706f000000026859f188f7c8ac5c9a02de1a,Latin Party Anthems,Latin Party Anthems,"Your favorite Latin anthems to get the party started!
Cover: Daddy Yankee"
3232,6nJpuz47gw707C3R2uzQrl,,https://mosaic.scdn.co/640/ab67616d00001e02346c27d512ac291ed2e12b2bab67616d00001e02512b9013c9202c26b8ab97b5ab67616d00001e02908f1aa1dbf47ab6f1374332ab67616d00001e02cc0b95939e9d76e563a1e861,My playlist #51,My playlist #51,
3233,5EBvXwkIKfhpIfyBgAGqLv,,https://mosaic.scdn.co/640/ab67616d00001e02402a4c99daa9d7daaf636aa5ab67616d00001e025005dfb9c61a102334e358e4ab67616d00001e02918d4376b1b56318fcc728caab67616d00001e02fcdf7d0b11c9131ff6a74244,Discover Weekly (2),Discover Weekly (2),
3234,1PkwzhA0u3mXTqh33PtGXK,,https://mosaic.scdn.co/640/ab67616d00001e021b3899f12e1bcdd12a77bca5ab67616d00001e02750907eb579cfdf55d087581ab67616d00001e028d3050b89ad8cb281a942426ab67616d00001e02d6be58f07b858364845c13b9,My playlist #49,My playlist #49,
3235,2lEacmDXnoTNZXnBk0bes9,,https://i.scdn.co/image/ab67616d00001e02245644aba94bee5d003756da,Influência Do Jazz,Jazz Influence,
3236,15iGcltcJN4B7NfFnJhaxM,,https://mosaic.scdn.co/640/ab67616d00001e02245644aba94bee5d003756daab67616d00001e022c9b135707272717c8e34061ab67616d00001e02aebd4442797649dacf9a1069ab67616d00001e02d4f212060f0c60150493db06,3/24/24,3/24/24,
3237,3dznkmERo9Oyzp5Smf3QaT,,https://mosaic.scdn.co/640/ab67616d00001e026886f3eb66f2825afc3f86d3ab67616d00001e026f0a6e57a7fe939cc9f46abfab67616d00001e0289fae2760a5cfc1a2a289df8ab67616d00001e028abf408b417660b692377260,Discover 3/14/24,Discover 3/14/24,
3238,1M0FTjB8t1fczvmSsfJNsD,,https://mosaic.scdn.co/640/ab67616d00001e020d092737cda384640b354d8eab67616d00001e020ddd7e736f870994f4707947ab67616d00001e026ac9fc028a8ba4c13b34a784ab67616d00001e02db1fb2dede292908e86d94d7,The Caves,The Caves,
3239,37i9dQZEVXcQw7akpQWjKU,Your weekly mixtape of fresh music. Enjoy new music and deep cuts picked for you. Updates every Monday.,https://newjams-images.scdn.co/image/ab676477000033ad/dt/v3/discover-weekly/zWWh8ByESKbNt_px1CRReMqt3Dp_L6q_ZcKaUjlG796gebXJXqvgB-51rUgFWVNzt1zYHsgr9NpcQnkV3gppY1gDodvyuaU_hQ3Mf_tjUVY=/ODU6NjA6NTBUNTItNzAtNA==,Discover Weekly,Discover Weekly,Your weekly mixtape of fresh music. Enjoy new music and deep cuts picked for you. Updates every Monday.
3240,36v8a2sr91iAdAvdyDQ2IY,,https://mosaic.scdn.co/640/ab67616d00001e020ace15f34a1ee8a793b135dcab67616d00001e020f98789111606f77a27d6f67ab67616d00001e0216c541ab3282dbd0aad12ef8ab67616d00001e0230ab20c9c45ab13de6b8ee5c,Vocal warm up,Vocal warm up,
3241,7CGZQx6WNuDkY8fzxSVO5a,,https://mosaic.scdn.co/640/ab67616d00001e0262ed0e44f3030fd83b083e13ab67616d00001e028a82421a9a8ea0b7ef7d584fab67616d00001e02ce584b8a74f770afbe11effdab67616d00001e02d77558e339f469b04a88d656,Mf Doom mixtape,Mf Doom mixtape,
3242,37i9dQZF1DWZnX16cvcI94,Los clásicos no pasan de moda. <a href=https://spotify.com/descubretuflow>Descubre tu Flow</a>  ,https://i.scdn.co/image/ab67706f0000000256f5d3337aa747e51fcd1ab7,Flow Leyenda,Flow Legend,The classics never go out of style. <a href=https://spotify.com/descubretuflow>Discover your Flow</a>
3243,5I3zyvdHcSFHV7bObFrpIX,,https://mosaic.scdn.co/640/08f464263986346422f10bde0fea60f33903aee0ab67616d00001e024236b94ef4037c6006508da2ab67616d00001e024c91090b05e490d2363c1262ab67616d00001e029c5fe9d4d3c74ca023db749c,Sunday Shoutin',Sunday Shoutin',
3244,4FPO8EmmfydfwYnES6MJ87,,https://i.scdn.co/image/ab67616d00001e029c5fe9d4d3c74ca023db749c,Sunday Shoutin',Sunday Shoutin',
3245,4MXS3iEecFAGhl5utADGMw,,https://mosaic.scdn.co/640/ab67616d00001e022ad545d5e334210c993c5648ab67616d00001e0290a69e9489e3402bd2268181ab67616d00001e02d512416590b5fadf8dbf87b0ab67616d00001e02e3b5869af4d26d07325476af,Light my 🔥,Light my 🔥,
3246,1AXj0x32m5tA11MnYgXhYk,,https://mosaic.scdn.co/640/ab67616d00001e023d11fa95af8103f9bec83fd3ab67616d00001e0287c7643d66ab14d0673a2896ab67616d00001e02ba3c984b6424c5c0ca71bf64ab67616d00001e02ffb3df1fafad61fa764731a3,Nightmares f⁴,Nightmares f⁴,
3247,1FmPInI3ztBfV7xZNf8LOb,,https://mosaic.scdn.co/640/ab67616d00001e0257fe88ee748288269959a018ab67616d00001e027e56f68e53d3064366b854a9ab67616d00001e029568c6b3c059127cca642b4bab67616d00001e02cfe362e712c1e8bd0ff9d25d,House We Built: Pilot,House We Built: Pilot,
